taxonUUID,TT_tfNameCode,taxonRank,TT_scientificName,TT_speciesKey
84c725b6-fb19-4068-84a5-b8661c571c84,,species,Chlamydomonas angulosa Dill,Plantae-Viridiplantae-Chlorophytes-Chlorophyta-Chlorophyceae-Volvocales-Chlamydomonadaceae-Chlamydomonas-angulosa-Chlamydomonas angulosa Dill
978b1576-e09a-47a0-9dad-9751ae4a54d5,,species,Chlamydomonas debaryana Gor.,Plantae-Viridiplantae-Chlorophytes-Chlorophyta-Chlorophyceae-Volvocales-Chlamydomonadaceae-Chlamydomonas-debaryana-Chlamydomonas debaryana Gor.
e7c9d75b-7797-4b5a-a0e4-0f1101d681a7,,species,Pandorina morum (Müller) Bory,Plantae-Viridiplantae-Chlorophytes-Chlorophyta-Chlorophyceae-Volvocales-Volvocaceae-Pandorina-morum-Pandorina morum (Müller) Bory
1254f9fa-e659-434c-a9b5-93d818a70420,,species,Hydrodictyon reticulatum (L.) Largerheim,Plantae-Viridiplantae-Chlorophytes-Chlorophyta-Chlorophyceae-Chlorococcales-Hydrodictyaceae-Hydrodictyon-reticulatum-Hydrodictyon reticulatum (L.) Largerheim
4a3e31c0-7486-47ed-8d03-a604da2b4fa8,,species,Pediastrum biwae Negoro,Plantae-Viridiplantae-Chlorophytes-Chlorophyta-Chlorophyceae-Chlorococcales-Hydrodictyaceae-Pediastrum-biwae-Pediastrum biwae Negoro
ec53b661-d92d-471c-bf27-ddd04eee84cb,,species,Pediastrum boryanum (Turpin) Meneghini,Plantae-Viridiplantae-Chlorophytes-Chlorophyta-Chlorophyceae-Chlorococcales-Hydrodictyaceae-Pediastrum-boryanum-Pediastrum boryanum (Turpin) Meneghini
51695fd1-a016-4d5e-b7aa-25ee084f1934,,species,Pediastrum duplex Meyen,Plantae-Viridiplantae-Chlorophytes-Chlorophyta-Chlorophyceae-Chlorococcales-Hydrodictyaceae-Pediastrum-duplex-Pediastrum duplex Meyen
27529265-6ee2-42d7-9f78-46f98fd7c1fb,,infraspecies,Pediastrum duplex var. gracillimum W. & G. S. West ,Plantae-Viridiplantae-Chlorophytes-Chlorophyta-Chlorophyceae-Chlorococcales-Hydrodictyaceae-Pediastrum-duplex-gracillimum-Pediastrum duplex var. gracillimum W. & G. S. West 
4f99b9ca-bc7b-462d-8418-fd2d055f4b59,,species,Pediastrum integrum,Plantae-Viridiplantae-Chlorophytes-Chlorophyta-Chlorophyceae-Chlorococcales-Hydrodictyaceae-Pediastrum-integrum-Pediastrum integrum
5fa81ac2-33b1-4448-8255-6ba10e1dac5e,,infraspecies,Pediastrum integrum var. integrum Yamagishi ,Plantae-Viridiplantae-Chlorophytes-Chlorophyta-Chlorophyceae-Chlorococcales-Hydrodictyaceae-Pediastrum-integrum-integrum-Pediastrum integrum var. integrum Yamagishi 
b5afc74f-a1f9-4244-bb3c-161621a3e664,,species,Pediastrum ovatum (Ehrenberg) A. Braun,Plantae-Viridiplantae-Chlorophytes-Chlorophyta-Chlorophyceae-Chlorococcales-Hydrodictyaceae-Pediastrum-ovatum-Pediastrum ovatum (Ehrenberg) A. Braun
1df3d8cb-3523-45fb-b6b4-7f61965e1692,,species,Pediastrum simplex (Meyen) Lemmermann,Plantae-Viridiplantae-Chlorophytes-Chlorophyta-Chlorophyceae-Chlorococcales-Hydrodictyaceae-Pediastrum-simplex-Pediastrum simplex (Meyen) Lemmermann
e1c2ca0d-9fbd-4a1a-853b-a59487a73796,,infraspecies,Pediastrum simplex var. duodenarium (Bailey) Rabenhorst,Plantae-Viridiplantae-Chlorophytes-Chlorophyta-Chlorophyceae-Chlorococcales-Hydrodictyaceae-Pediastrum-simplex-duodenarium-Pediastrum simplex var. duodenarium (Bailey) Rabenhorst
ada3b71c-4121-4d6f-8746-d4b8b7cc9c8e,,species,"Stauridium tetras (Ehrenberg) E. Hegewald,2005","Plantae-Viridiplantae-Chlorophytes-Chlorophyta-Chlorophyceae-Chlorococcales-Hydrodictyaceae-Stauridium-tetras-Stauridium tetras (Ehrenberg) E. Hegewald,2005"
7a2ee701-b182-4f83-ae30-3cf088ef8946,,species,Chodatella chodatii (Bernard) Ley,Plantae-Viridiplantae-Chlorophytes-Chlorophyta-Chlorophyceae-Chlorococcales-Oocystaceae-Chodatella-chodatii-Chodatella chodatii (Bernard) Ley
bc9a5f78-b433-4ba5-abf7-dbc309076351,,infraspecies,Chodatella chodatii var. chodtii Yamagishi ,Plantae-Viridiplantae-Chlorophytes-Chlorophyta-Chlorophyceae-Chlorococcales-Oocystaceae-Chodatella-chodatii-chodtii-Chodatella chodatii var. chodtii Yamagishi 
db84b6a5-93c4-42cb-9b5c-b82f60c47f89,,species,Kirchneriella aperta Teiling,Plantae-Viridiplantae-Chlorophytes-Chlorophyta-Chlorophyceae-Chlorococcales-Oocystaceae-Kirchneriella-aperta-Kirchneriella aperta Teiling
72ec0524-8287-4d3a-81b4-2c434649b8aa,,infraspecies,Kirchneriella aperta var. aperta Yamagishi,Plantae-Viridiplantae-Chlorophytes-Chlorophyta-Chlorophyceae-Chlorococcales-Oocystaceae-Kirchneriella-aperta-aperta-Kirchneriella aperta var. aperta Yamagishi
b22804f8-6e73-4408-b234-991b6b7563cf,,species,Kirchneriella contorta (Schmidle) Bohlin,Plantae-Viridiplantae-Chlorophytes-Chlorophyta-Chlorophyceae-Chlorococcales-Oocystaceae-Kirchneriella-contorta-Kirchneriella contorta (Schmidle) Bohlin
d8f330fa-14ab-4bd7-a468-980a538db2b9,,species,Kirchneriella dianae (Bohlin) Comas,Plantae-Viridiplantae-Chlorophytes-Chlorophyta-Chlorophyceae-Chlorococcales-Oocystaceae-Kirchneriella-dianae-Kirchneriella dianae (Bohlin) Comas
1f938602-8d4f-4f24-aff2-c14c3ded7176,,infraspecies,Kirchneriella dianae var. dianae Yamagishi,Plantae-Viridiplantae-Chlorophytes-Chlorophyta-Chlorophyceae-Chlorococcales-Oocystaceae-Kirchneriella-dianae-dianae-Kirchneriella dianae var. dianae Yamagishi
aa6d6d41-00a7-4a91-bb9a-eac91c8c0cc9,,species,Kirchneriella incurvata Belcher & Swale,Plantae-Viridiplantae-Chlorophytes-Chlorophyta-Chlorophyceae-Chlorococcales-Oocystaceae-Kirchneriella-incurvata-Kirchneriella incurvata Belcher & Swale
30ce3a0a-6850-4a1e-bc44-808cedbd9bb8,,species,Kirchneriella obesa (W. West) Schmidle,Plantae-Viridiplantae-Chlorophytes-Chlorophyta-Chlorophyceae-Chlorococcales-Oocystaceae-Kirchneriella-obesa-Kirchneriella obesa (W. West) Schmidle
50823f49-6103-4a12-91a7-dbfacc1b991b,,species,Monoraphidium braunii (Naegeli) Komarkova-Legnerova,Plantae-Viridiplantae-Chlorophytes-Chlorophyta-Chlorophyceae-Chlorococcales-Oocystaceae-Monoraphidium-braunii-Monoraphidium braunii (Naegeli) Komarkova-Legnerova
28d5351d-0317-41e1-8d2b-93a1c29c02a5,,species,Monoraphidium caribeum Hindak,Plantae-Viridiplantae-Chlorophytes-Chlorophyta-Chlorophyceae-Chlorococcales-Oocystaceae-Monoraphidium-caribeum-Monoraphidium caribeum Hindak
915e6a20-5bc1-42d3-8184-73ca0ef75cf0,,species,Monoraphidium circinale (Nygaard) Nygaard,Plantae-Viridiplantae-Chlorophytes-Chlorophyta-Chlorophyceae-Chlorococcales-Oocystaceae-Monoraphidium-circinale-Monoraphidium circinale (Nygaard) Nygaard
416d96fa-e3c3-48a2-b7b8-c48ac7c874db,,species,Monoraphidium contortum (Thuret) Komarkova-Legnerova,Plantae-Viridiplantae-Chlorophytes-Chlorophyta-Chlorophyceae-Chlorococcales-Oocystaceae-Monoraphidium-contortum-Monoraphidium contortum (Thuret) Komarkova-Legnerova
bda68964-c77b-49dd-8082-9daeea522ea8,,species,Monoraphidium dybowski (Woloszynska) Hindak & Komarkova-Legnerova,Plantae-Viridiplantae-Chlorophytes-Chlorophyta-Chlorophyceae-Chlorococcales-Oocystaceae-Monoraphidium-dybowski-Monoraphidium dybowski (Woloszynska) Hindak & Komarkova-Legnerova
33f2a115-e957-44c0-9157-abc9caa53b54,,species,Monoraphidium griffithii (Berkeley) Komarkova-Legnerova,Plantae-Viridiplantae-Chlorophytes-Chlorophyta-Chlorophyceae-Chlorococcales-Oocystaceae-Monoraphidium-griffithii-Monoraphidium griffithii (Berkeley) Komarkova-Legnerova
0bb45d8d-25f8-4c5d-b503-d1b2ea541520,,species,Monoraphidium komarkovae Nygaard,Plantae-Viridiplantae-Chlorophytes-Chlorophyta-Chlorophyceae-Chlorococcales-Oocystaceae-Monoraphidium-komarkovae-Monoraphidium komarkovae Nygaard
e2731125-cbdd-4280-aa4a-ac873c42a817,,species,Monoraphidium minimum (Naegeli) Komarkova-Legnerova,Plantae-Viridiplantae-Chlorophytes-Chlorophyta-Chlorophyceae-Chlorococcales-Oocystaceae-Monoraphidium-minimum-Monoraphidium minimum (Naegeli) Komarkova-Legnerova
d27102df-7831-4f9d-b9cf-5e1114058aa7,,species,Monoraphidium pusillum (Printz) Komarkova-Legnerova,Plantae-Viridiplantae-Chlorophytes-Chlorophyta-Chlorophyceae-Chlorococcales-Oocystaceae-Monoraphidium-pusillum-Monoraphidium pusillum (Printz) Komarkova-Legnerova
1a732463-bf3a-4ecb-a1d5-d010265edb6f,,species,Oocystis borgei Snow,Plantae-Viridiplantae-Chlorophytes-Chlorophyta-Chlorophyceae-Chlorococcales-Oocystaceae-Oocystis-borgei-Oocystis borgei Snow
ef6d8863-9caa-41bc-bc32-80b1f12a7f5e,,species,Tetradesmus formosana Shen,Plantae-Viridiplantae-Chlorophytes-Chlorophyta-Chlorophyceae-Chlorococcales-Coelastraceae-Tetradesmus-formosana-Tetradesmus formosana Shen
43959e3a-2ce4-44f8-bddd-9cd6bf72045c,,species,Coelastrum astroideum De Notaris,Plantae-Viridiplantae-Chlorophytes-Chlorophyta-Chlorophyceae-Chlorococcales-Scenedesmaceae-Coelastrum-astroideum-Coelastrum astroideum De Notaris
46270abc-04bc-4b12-ae38-39fdc577c35a,,species,Coelastrum cambricum Archer,Plantae-Viridiplantae-Chlorophytes-Chlorophyta-Chlorophyceae-Chlorococcales-Scenedesmaceae-Coelastrum-cambricum-Coelastrum cambricum Archer
444d5e40-32fa-4d88-8d91-c127c3834192,,species,Coelastrum microporum Naegeli,Plantae-Viridiplantae-Chlorophytes-Chlorophyta-Chlorophyceae-Chlorococcales-Scenedesmaceae-Coelastrum-microporum-Coelastrum microporum Naegeli
cf4e5fe5-7ca6-452b-8cfd-4f345c6fa3f8,,species,Coelastrum morus W. & G. S. West,Plantae-Viridiplantae-Chlorophytes-Chlorophyta-Chlorophyceae-Chlorococcales-Scenedesmaceae-Coelastrum-morus-Coelastrum morus W. & G. S. West
ab4954c3-317c-4b68-bcf0-cdc553003218,,species,Coelastrum reticulatum (Dangeard) Senn,Plantae-Viridiplantae-Chlorophytes-Chlorophyta-Chlorophyceae-Chlorococcales-Scenedesmaceae-Coelastrum-reticulatum-Coelastrum reticulatum (Dangeard) Senn
4a513b45-600b-431a-8171-7a7184f2530e,,species,Coelastrum sphaericum Naegeli,Plantae-Viridiplantae-Chlorophytes-Chlorophyta-Chlorophyceae-Chlorococcales-Scenedesmaceae-Coelastrum-sphaericum-Coelastrum sphaericum Naegeli
83f27dc6-6172-4cd3-b5f7-33ef24c6cd6d,,species,Crucigenia apiculata (Lemmermann) Schmidle,Plantae-Viridiplantae-Chlorophytes-Chlorophyta-Chlorophyceae-Chlorococcales-Scenedesmaceae-Crucigenia-apiculata-Crucigenia apiculata (Lemmermann) Schmidle
51e30950-afa9-42c0-bc30-8b3431e3551b,,species,Crucigenia lauterbornii (Schmidle) Schmidle,Plantae-Viridiplantae-Chlorophytes-Chlorophyta-Chlorophyceae-Chlorococcales-Scenedesmaceae-Crucigenia-lauterbornii-Crucigenia lauterbornii (Schmidle) Schmidle
79f3cd27-5ed5-4cf1-b393-d40a922c417c,,species,Crucigenia tetrapedia (Kirch.) West & West,Plantae-Viridiplantae-Chlorophytes-Chlorophyta-Chlorophyceae-Chlorococcales-Scenedesmaceae-Crucigenia-tetrapedia-Crucigenia tetrapedia (Kirch.) West & West
9b87da17-31a8-403b-9245-2747c8b1ef3e,,species,Scenedesmus abundans (Kirchner) Chodat.,Plantae-Viridiplantae-Chlorophytes-Chlorophyta-Chlorophyceae-Chlorococcales-Scenedesmaceae-Scenedesmus-abundans-Scenedesmus abundans (Kirchner) Chodat.
44a8cc0f-7e1c-416d-a529-83942541786f,,species,Scenedesmus accuminatus (Lagerheim) Chodat,Plantae-Viridiplantae-Chlorophytes-Chlorophyta-Chlorophyceae-Chlorococcales-Scenedesmaceae-Scenedesmus-accuminatus-Scenedesmus accuminatus (Lagerheim) Chodat
a153bbdd-2f9a-40b9-88c7-1811f179acf4,,species,Scenedesmus acuminatus (Lagerheim) Chodat,Plantae-Viridiplantae-Chlorophytes-Chlorophyta-Chlorophyceae-Chlorococcales-Scenedesmaceae-Scenedesmus-acuminatus-Scenedesmus acuminatus (Lagerheim) Chodat
7542609c-fe71-40b6-ae51-8d28c0697874,,infraspecies,Scenedesmus acuminatus var. acuminatus Yamagishi,Plantae-Viridiplantae-Chlorophytes-Chlorophyta-Chlorophyceae-Chlorococcales-Scenedesmaceae-Scenedesmus-acuminatus-acuminatus-Scenedesmus acuminatus var. acuminatus Yamagishi
0aa650af-6c14-42f1-ad75-83fb5a30acb3,,species,Scenedesmus acutiformis Schroeder,Plantae-Viridiplantae-Chlorophytes-Chlorophyta-Chlorophyceae-Chlorococcales-Scenedesmaceae-Scenedesmus-acutiformis-Scenedesmus acutiformis Schroeder
94241488-a84f-4c60-bca2-eb7b2bf86e0a,,species,Scenedesmus acutus Meyen,Plantae-Viridiplantae-Chlorophytes-Chlorophyta-Chlorophyceae-Chlorococcales-Scenedesmaceae-Scenedesmus-acutus-Scenedesmus acutus Meyen
6306a341-5a20-46f3-babc-eead4135bd6e,,species,Scenedesmus arcutus Lemmermann,Plantae-Viridiplantae-Chlorophytes-Chlorophyta-Chlorophyceae-Chlorococcales-Scenedesmaceae-Scenedesmus-arcutus-Scenedesmus arcutus Lemmermann
cd9fc870-f650-46bb-a632-b2163d9f20a5,,species,Scenedesmus bernardii Smith,Plantae-Viridiplantae-Chlorophytes-Chlorophyta-Chlorophyceae-Chlorococcales-Scenedesmaceae-Scenedesmus-bernardii-Scenedesmus bernardii Smith
c0b1aa9e-fe10-462d-a929-be013635215f,,species,Scenedesmus bicaudatus (Hansgirg) Chodat,Plantae-Viridiplantae-Chlorophytes-Chlorophyta-Chlorophyceae-Chlorococcales-Scenedesmaceae-Scenedesmus-bicaudatus-Scenedesmus bicaudatus (Hansgirg) Chodat
4dbfbe88-42c0-4f23-acca-6e4482235b41,,species,Scenedesmus carinatus (Lemmermann) Chodat,Plantae-Viridiplantae-Chlorophytes-Chlorophyta-Chlorophyceae-Chlorococcales-Scenedesmaceae-Scenedesmus-carinatus-Scenedesmus carinatus (Lemmermann) Chodat
6a4de24e-3f5b-4d55-8175-a60dbc48a6e6,,species,Scenedesmus circumfusus Hortobagyi,Plantae-Viridiplantae-Chlorophytes-Chlorophyta-Chlorophyceae-Chlorococcales-Scenedesmaceae-Scenedesmus-circumfusus-Scenedesmus circumfusus Hortobagyi
9e91957e-07f2-42ca-87f8-29e705765f23,,infraspecies,Scenedesmus circumfusus var. bicaudatus Hort.,Plantae-Viridiplantae-Chlorophytes-Chlorophyta-Chlorophyceae-Chlorococcales-Scenedesmaceae-Scenedesmus-circumfusus-bicaudatus-Scenedesmus circumfusus var. bicaudatus Hort.
99fa0906-5cdd-4cb4-9d5c-1426e8485d1c,,species,Scenedesmus denticulatus Lagerheim,Plantae-Viridiplantae-Chlorophytes-Chlorophyta-Chlorophyceae-Chlorococcales-Scenedesmaceae-Scenedesmus-denticulatus-Scenedesmus denticulatus Lagerheim
b7c24b30-bea7-4a50-bdfb-c1477d57b44e,,species,Scenedesmus dimorphus (Turpin) Kützing,Plantae-Viridiplantae-Chlorophytes-Chlorophyta-Chlorophyceae-Chlorococcales-Scenedesmaceae-Scenedesmus-dimorphus-Scenedesmus dimorphus (Turpin) Kützing
3bf7e3bb-6277-4b19-908c-0d69e80eafe9,,species,Scenedesmus disciformis (Chodat) Fott & Komarek,Plantae-Viridiplantae-Chlorophytes-Chlorophyta-Chlorophyceae-Chlorococcales-Scenedesmaceae-Scenedesmus-disciformis-Scenedesmus disciformis (Chodat) Fott & Komarek
d7898792-6bf0-4d28-b81c-df7d8b6c2501,,species,Scenedesmus ecornis (Ehrenberg) Chodat,Plantae-Viridiplantae-Chlorophytes-Chlorophyta-Chlorophyceae-Chlorococcales-Scenedesmaceae-Scenedesmus-ecornis-Scenedesmus ecornis (Ehrenberg) Chodat
3bbb11e9-731c-4e4b-a970-8652fd3770d9,,species,Scenedesmus intermedius Chodat,Plantae-Viridiplantae-Chlorophytes-Chlorophyta-Chlorophyceae-Chlorococcales-Scenedesmaceae-Scenedesmus-intermedius-Scenedesmus intermedius Chodat
05f7a29a-3b66-4702-b238-7a3a1b62ab64,,infraspecies,Scenedesmus intermedius var. valatonicus f. ophilus Uherkovich,Plantae-Viridiplantae-Chlorophytes-Chlorophyta-Chlorophyceae-Chlorococcales-Scenedesmaceae-Scenedesmus-intermedius-valatonicus-ophilus-Scenedesmus intermedius var. valatonicus f. ophilus Uherkovich
b8abea56-8ade-4889-a75d-f3d5c0019903,,species,Scenedesmus javanensis Chodat,Plantae-Viridiplantae-Chlorophytes-Chlorophyta-Chlorophyceae-Chlorococcales-Scenedesmaceae-Scenedesmus-javanensis-Scenedesmus javanensis Chodat
5994b592-8495-45e4-b30b-87ea88f4af3e,,species,Scenedesmus lefevrii Deflandre,Plantae-Viridiplantae-Chlorophytes-Chlorophyta-Chlorophyceae-Chlorococcales-Scenedesmaceae-Scenedesmus-lefevrii-Scenedesmus lefevrii Deflandre
f8cc33af-532a-416d-b60c-fd3db4156add,,infraspecies,Scenedesmus lefevrii var. lefevrii Yamagishi,Plantae-Viridiplantae-Chlorophytes-Chlorophyta-Chlorophyceae-Chlorococcales-Scenedesmaceae-Scenedesmus-lefevrii-lefevrii-Scenedesmus lefevrii var. lefevrii Yamagishi
8943043d-8c86-4448-adf0-961a514e5812,,species,Scenedesmus longispina Chodat,Plantae-Viridiplantae-Chlorophytes-Chlorophyta-Chlorophyceae-Chlorococcales-Scenedesmaceae-Scenedesmus-longispina-Scenedesmus longispina Chodat
b5e0e768-a28c-43c9-9b98-3eadc5e30815,,species,Scenedesmus obliguus Kützing,Plantae-Viridiplantae-Chlorophytes-Chlorophyta-Chlorophyceae-Chlorococcales-Scenedesmaceae-Scenedesmus-obliguus-Scenedesmus obliguus Kützing
3d1779b7-d995-46b4-8e54-8263211038c2,,species,Scenedesmus ovalternus Chod.,Plantae-Viridiplantae-Chlorophytes-Chlorophyta-Chlorophyceae-Chlorococcales-Scenedesmaceae-Scenedesmus-ovalternus-Scenedesmus ovalternus Chod.
91cfec73-2a46-40f2-b1fd-76673c4265be,,species,Scenedesmus pannonicus Hortobagyi,Plantae-Viridiplantae-Chlorophytes-Chlorophyta-Chlorophyceae-Chlorococcales-Scenedesmaceae-Scenedesmus-pannonicus-Scenedesmus pannonicus Hortobagyi
0e29c67d-9bc4-41e3-ac06-c68cad8aeb71,,infraspecies,Scenedesmus pannonicus var. pannonicus Yamagishi,Plantae-Viridiplantae-Chlorophytes-Chlorophyta-Chlorophyceae-Chlorococcales-Scenedesmaceae-Scenedesmus-pannonicus-pannonicus-Scenedesmus pannonicus var. pannonicus Yamagishi
47772444-5fd9-4f87-98cd-90a42d780d7d,,species,Scenedesmus quadricauda (Turpin) de Brebisson,Plantae-Viridiplantae-Chlorophytes-Chlorophyta-Chlorophyceae-Chlorococcales-Scenedesmaceae-Scenedesmus-quadricauda-Scenedesmus quadricauda (Turpin) de Brebisson
7e44fe85-e4b3-4c8f-8f2f-e479aedb7727,,species,Scenedesmus quadrispina (Turp.) de Brebisson,Plantae-Viridiplantae-Chlorophytes-Chlorophyta-Chlorophyceae-Chlorococcales-Scenedesmaceae-Scenedesmus-quadrispina-Scenedesmus quadrispina (Turp.) de Brebisson
87e307f6-713d-4739-9c37-e030470e05d1,,species,Scenedesmus serratus (Corda) Bohlin,Plantae-Viridiplantae-Chlorophytes-Chlorophyta-Chlorophyceae-Chlorococcales-Scenedesmaceae-Scenedesmus-serratus-Scenedesmus serratus (Corda) Bohlin
90b80138-b435-4b20-a1af-525b00cbe974,,species,Scenedesmus spinosus Chodat,Plantae-Viridiplantae-Chlorophytes-Chlorophyta-Chlorophyceae-Chlorococcales-Scenedesmaceae-Scenedesmus-spinosus-Scenedesmus spinosus Chodat
16c40fc4-d499-49b8-b4e4-583dc4a57389,,infraspecies,Scenedesmus spinosus var. bicaudatus Hortobagyi,Plantae-Viridiplantae-Chlorophytes-Chlorophyta-Chlorophyceae-Chlorococcales-Scenedesmaceae-Scenedesmus-spinosus-bicaudatus-Scenedesmus spinosus var. bicaudatus Hortobagyi
4fe9a24e-98c1-42bd-b6e8-f666b429dae6,,species,Coenocystis planctonica Korschikoff,Plantae-Viridiplantae-Chlorophytes-Chlorophyta-Chlorophyceae-Chlorococcales-Radiococcaceae-Coenocystis-planctonica-Coenocystis planctonica Korschikoff
63e0eadd-265f-4c25-998b-931bf8997600,,species,Tetrastrum staurogeniaeforme (Schroder) Lemmmermann,Plantae-Viridiplantae-Chlorophytes-Chlorophyta-Chlorophyceae-Chlorococcales-Scenedesmaceae-Tetrastrum-staurogeniaeforme-Tetrastrum staurogeniaeforme (Schroder) Lemmmermann
b076c81f-0dbd-4396-93fe-bec78efa993a,,species,Tetrastrum heterocanthum (Nordstedt) Chodat,Plantae-Viridiplantae-Chlorophytes-Chlorophyta-Chlorophyceae-Chlorococcales-Scenedesmaceae-Tetrastrum-heterocanthum-Tetrastrum heterocanthum (Nordstedt) Chodat
b64f92ba-5e6f-4c0d-acd4-7233c0656aaf,,species,Schroederia setigera (Schroeder) Lemmermann,Plantae-Viridiplantae-Chlorophytes-Chlorophyta-Chlorophyceae-Chlorococcales-Chlorococcaceae-Schroederia-setigera-Schroederia setigera (Schroeder) Lemmermann
2fad2ce8-ae28-46ab-b1de-35e3ffd00859,,species,Tetraedron minimum (A. braum) Hansgirg,Plantae-Viridiplantae-Chlorophytes-Chlorophyta-Chlorophyceae-Chlorococcales-Chlorococcaceae-Tetraedron-minimum-Tetraedron minimum (A. braum) Hansgirg
261fca07-ab6f-453c-b32c-ab389db30b6e,,species,Tetraedron pentaedricum W. & G. S. West,Plantae-Viridiplantae-Chlorophytes-Chlorophyta-Chlorophyceae-Chlorococcales-Chlorococcaceae-Tetraedron-pentaedricum-Tetraedron pentaedricum W. & G. S. West
e807d16a-bc07-4861-953d-7829f5486710,,infraspecies,Tetraedron pentaedricum var. pentaedricum Yamagishi,Plantae-Viridiplantae-Chlorophytes-Chlorophyta-Chlorophyceae-Chlorococcales-Chlorococcaceae-Tetraedron-pentaedricum-pentaedricum-Tetraedron pentaedricum var. pentaedricum Yamagishi
13321a90-4105-4682-9182-df1fcd1bdb8c,,species,Tetraedron regulare,Plantae-Viridiplantae-Chlorophytes-Chlorophyta-Chlorophyceae-Chlorococcales-Chlorococcaceae-Tetraedron-regulare-Tetraedron regulare
a220e6c3-52ec-4e85-9dc7-798a7df0be17,,infraspecies,Tetraedron regulare var. incus Telling,Plantae-Viridiplantae-Chlorophytes-Chlorophyta-Chlorophyceae-Chlorococcales-Chlorococcaceae-Tetraedron-regulare-incus-Tetraedron regulare var. incus Telling
bf831699-f96c-4efd-a891-aa93e92ef8df,,species,Tetraedron tumidulum (Reinsch) Hansgirg,Plantae-Viridiplantae-Chlorophytes-Chlorophyta-Chlorophyceae-Chlorococcales-Chlorococcaceae-Tetraedron-tumidulum-Tetraedron tumidulum (Reinsch) Hansgirg
91e49265-b176-4f51-ba56-05ea659e0ac4,,species,Dictyosphaerium ehrenbergianum Naegeli,Plantae-Viridiplantae-Chlorophytes-Chlorophyta-Chlorophyceae-Chlorococcales-Dictyosphaeriaceae-Dictyosphaerium-ehrenbergianum-Dictyosphaerium ehrenbergianum Naegeli
b683c013-2e8a-4530-a713-e3dc150abf34,,species,Oedogonium inconspicium Hirm.,Plantae-Viridiplantae-Chlorophytes-Chlorophyta-Chlorophyceae-Oedogoniales-Oedogoniaceae-Oedogonium-inconspicium-Oedogonium inconspicium Hirm.
4be1c4a3-593b-4925-9745-3ea5aadab688,,species,Closterium acerosum (Schrank) Ehrenberg,Plantae-Viridiplantae-Chlorophytes-Chlorophyta-Zygnematophyceae-Zygnematales-Desmidiaceae-Closterium-acerosum-Closterium acerosum (Schrank) Ehrenberg
9c350a9f-239e-41cd-aac2-51e3b04b3dd2,,species,Closterium gracile Brebisson,Plantae-Viridiplantae-Chlorophytes-Chlorophyta-Zygnematophyceae-Zygnematales-Desmidiaceae-Closterium-gracile-Closterium gracile Brebisson
51878f34-3f93-42f8-8827-49a35d57396a,,species,Closterium leibleinii Kützing,Plantae-Viridiplantae-Chlorophytes-Chlorophyta-Zygnematophyceae-Zygnematales-Desmidiaceae-Closterium-leibleinii-Closterium leibleinii Kützing
d006a739-017f-4cc9-8145-b916e40dc751,,species,Closterium lunula (Müller) Nitzsch,Plantae-Viridiplantae-Chlorophytes-Chlorophyta-Zygnematophyceae-Zygnematales-Desmidiaceae-Closterium-lunula-Closterium lunula (Müller) Nitzsch
ebbc9301-9518-433b-b5fc-7cae3d00ca03,,species,Closterium moniliferum (Bory) Ehrenberg,Plantae-Viridiplantae-Chlorophytes-Chlorophyta-Zygnematophyceae-Zygnematales-Desmidiaceae-Closterium-moniliferum-Closterium moniliferum (Bory) Ehrenberg
e6cc33b7-76a2-40af-8127-0cb9cf34b19f,,species,Closterium setaceum Ehrenberg,Plantae-Viridiplantae-Chlorophytes-Chlorophyta-Zygnematophyceae-Zygnematales-Desmidiaceae-Closterium-setaceum-Closterium setaceum Ehrenberg
52e99f21-be21-41e4-b569-084861d9b5f9,,species,Cosmarium blyttii Wille,Plantae-Viridiplantae-Chlorophytes-Chlorophyta-Zygnematophyceae-Zygnematales-Desmidiaceae-Cosmarium-blyttii-Cosmarium blyttii Wille
